timestamp,label,ax,ay,az,gx,gy,gz
2023-03-21 14:01:12.300,walking,0.22626602649689,1.0363068580627,-8.4425392150879,1.3697969913483,-0.50387006998062,0.79362201690674
2023-03-21 14:01:12.400,walking,1.018337726593,5.071192741394,-7.9128713607788,0.10159959644079,-1.1190602779388,0.0079894829541445
2023-03-21 14:01:12.500,walking,-1.9157685041428,4.0241508483887,-1.5761399269104,0.11757856607437,-0.89269161224365,-0.32650354504585
2023-03-21 14:01:12.600,walking,2.0325186252594,0.96202373504639,-1.8655230998993,-0.63769394159317,-0.39947417378426,-0.11345066130161
2023-03-21 14:01:12.700,walking,6.6908221244812,6.3368787765503,-6.5354232788086,-1.7104152441025,2.1513016223907,-1.2213257551193
2023-03-21 14:01:12.800,walking,-3.3381695747375,-5.7770376205444,-2.2574589252472,-1.172456741333,0.30093720555305,-0.20932446420193
2023-03-21 14:01:12.900,walking,-3.4827351570129,2.4230585098267,-1.1268527507782,-1.8994996547699,-0.20772656798363,0.028229508548975
2023-03-21 14:01:13.000,walking,-0.6442232131958,1.3539171218872,0.91029262542725,-1.2869726419449,-0.0031957933679223,-0.63170182704926
2023-03-21 14:01:13.100,walking,-6.4475545883179,-1.9618520736694,1.6657083034515,-0.36392095685005,-0.48469531536102,-0.18535602092743
2023-03-21 14:01:13.200,walking,-3.4194951057434,-6.7591304779053,6.8801927566528,2.9719545841217,0.72864091396332,0.98803275823593
2023-03-21 14:01:13.300,walking,1.6123576164246,-5.5208549499512,0.34337639808655,2.7892618179321,0.20133498311043,0.53156697750092
2023-03-21 14:01:13.400,walking,-0.55776917934418,-1.1084833145142,-6.7226910591125,1.7884458303452,0.30679616332054,0.5502091050148
2023-03-21 14:01:13.500,walking,0.614821434021,3.7065477371216,-7.3091130256653,0.4717789888382,-0.70573770999908,0.26471820473671
2023-03-21 14:01:13.600,walking,-2.4232702255249,8.33411693573,-6.457332611084,-2.3373234272003,-4.6674561500549,-0.98164117336273
2023-03-21 14:01:13.700,walking,-3.352737903595,-4.1793756484985,3.9918580055237,0.589490711689,-0.85807049274445,-0.16884441673756
2023-03-21 14:01:13.800,walking,7.4591493606567,6.8240041732788,-14.277833938599,-1.664608836174,1.7006946802139,-1.7635452747345
2023-03-21 14:01:13.900,walking,-4.1830263137817,-6.2440195083618,-3.9572298526764,-1.6145414113998,0.18801917135715,-0.079894833266735
2023-03-21 14:01:14.000,walking,-3.3200852870941,2.1673240661621,0.75482881069183,-1.5532886981964,-0.37017938494682,0.035153727978468
2023-03-21 14:01:14.100,walking,-0.17059230804443,1.8394408226013,0.71309041976929,-1.3636716604233,0.05006742849946,-0.66419237852097
2023-03-21 14:01:14.200,walking,-4.6180477142334,-0.95196056365967,2.7702243328094,-0.31704932451248,0.66685557365417,-0.63702815771103
