timestamp,ax,ay,az,gx,gy,gz
0,0.5844238831649624,0.8137596823160576,0.3997627585314273,0.4536496033159964,0.4818463366902449,0.26815506967863995
100,0.617307438776118,0.6633442000669855,0.1983453400363012,0.40453246675574805,0.3961672328023415,0.11795301863171233
200,0.28325839081030374,0.5843492306904451,0.3074157202011676,0.25444541760978223,0.3730398384963099,0.18577199923345028
300,0.39782609335221353,0.8728338011756114,0.5281769324222165,0.37661652561459064,0.44890615741442835,0.34789739258062197
400,0.5821167271847845,0.8510047259486871,0.41252562394163145,0.5108803918267738,0.402920743302839,0.5156643604627156
500,0.19588188565476036,0.45890801070898396,0.2846524429644843,0.5658729248059405,0.7478498270587559,0.5895450515716795
600,0.6516632174729129,0.7397963046842133,0.28881238068062826,0.3107436042874441,0.1430358077940778,0.36016082571115476
700,0.8245002293279988,0.8856896386398049,0.30836229355972455,0.3077592728554147,0.5532103165307025,0.3222302045853002
800,0.5110883296756401,0.6826919878184584,0.3472462339939249,0.42576474780099205,0.6746387526182316,0.3734645501738116
900,0.3760346462014931,0.4228876676375184,0.24181737064480954,0.45259265202068744,0.34271640909216633,0.15262271446711292
1000,0.608661060836751,0.6767629189055275,0.47239227060529726,0.35494902580015103,0.5672368244267452,0.2011162910652632
1100,0.574883558798339,0.8867686743635055,0.47579654595248166,0.3589903120062817,0.424008615195407,0.4045532543265905
1200,0.517744810998296,0.8022077651687286,0.34541196865804785,0.5265481388025088,0.31345121127770376,0.47417274858555725
1300,0.17926235306603125,0.4674701388521287,0.47163151433499395,0.21070630049241984,0.23421776816228407,0.47269233042415687
1400,0.639011494199943,0.6554370268205664,0.3684833999609711,0.5639766346438627,0.8397436886782104,0.3481174543162032
1500,0.6291250899073634,0.8949165100039506,0.5212802998881203,0.5127145159547326,0.5384526495838403,0.266074480298162
1600,0.6461928055604269,0.5740572822707174,0.5826054594463702,0.5307759370261591,0.5137282746871917,0.3485375701398187
1700,0.2614974084464974,0.661236201506643,0.30504846315182654,0.4139206789513334,0.4736112916357896,0.16866721351699163
1800,0.4378005946027106,0.8865509057191127,0.39406951238764365,0.4812857625157029,0.4684547682862998,0.3510982870928354
1900,0.5931210821623148,0.8581498575381828,0.3944429507563398,0.4736384114817319,0.3646701111371442,0.5014003696612627
