ax,ay,az,gx,gy,gz
-0.1727223573151968,0.5451287219857395,0.11288971923532265,-0.5672110272198402,-0.1484015443738853,0.12251097945171807
-0.16873911794673102,0.5605609612228746,0.1130908014993861,-0.5888504758588482,-0.16646472705001603,0.12618536348701603
-0.16475587857826524,0.5759932004600092,0.11329188376344934,-0.6104899244978561,-0.18452790972614674,0.12985974752231377
-0.16077263920979934,0.5914254396971439,0.11349296602751258,-0.6321293731368642,-0.20259109240227746,0.13353413155761173
-0.15678939984133344,0.6068576789342788,0.11369404829157581,-0.6537688217758721,-0.22065427507840807,0.1372085155929097
-0.15280616047286766,0.6222899181714137,0.11389513055563927,-0.6754082704148802,-0.2387174577545388,0.14088289962820744
-0.14882292110440187,0.6377221574085483,0.1140962128197025,-0.6970477190538882,-0.2567806404306696,0.1445572836635054
-0.14483968173593598,0.653154396645683,0.11429729508376574,-0.7186871676928961,-0.27484382310680033,0.14823166769880314
-0.1408564423674702,0.6685866358828181,0.11449837734782897,-0.7403266163319041,-0.29290700578293094,0.1519060517341011
-0.1368732029990043,0.6840188751199527,0.11469945961189243,-0.7619660649709121,-0.31097018845906155,0.15558043576939906
-0.1328899636305385,0.6994511143570876,0.11490054187595566,-0.78360551360992,-0.3290333711351924,0.1592548198046968
-0.12890672426207261,0.7148833535942223,0.1151016241400189,-0.8052449622489282,-0.3470965538113231,0.16292920383999476
-0.12492348489360683,0.7303155928313572,0.11530270640408213,-0.8268844108879361,-0.3651597364874537,0.16660358787529272
-0.12094024552514093,0.7457478320684918,0.11550378866814559,-0.8485238595269441,-0.38322291916358453,0.17027797191059046
-0.11695700615667515,0.7611800713056269,0.1157048709322086,-0.8701633081659521,-0.40128610183971514,0.17395235594588843
-0.11297376678820936,0.7766123105427616,0.11590595319627206,-0.89180275680496,-0.41934928451584585,0.17762673998118617
-0.10899052741974347,0.7920445497798962,0.1161070354603353,-0.913442205443968,-0.43741246719197646,0.18130112401648413
-0.10500728805127768,0.8074767890170311,0.11630811772439875,-0.935081654082976,-0.4554756498681073,0.1849755080517821
-0.10102404868281178,0.822909028254166,0.11650919998846176,-0.956721102721984,-0.473538832544238,0.18864989208707983
-0.097040809314346,0.8383412674913007,0.11671028225252522,-0.978360551360992,-0.4916020152203686,0.1923242761223778
-0.21371549138496604,0.1381970481546606,0.5686085221283363,-1.0,-0.5096651978964994,0.19599866015767553
-0.5448904308184115,0.11159503872188092,0.17256590106860248,-0.42562869982706675,0.3179974974578903,0.5647732023743328
-0.19781076943283982,-0.048079539808105864,0.2849511016107158,-0.1761842501723785,0.17120983999489248,0.15801918689105077
-0.0189428861273383,0.42715652982221597,0.22207312880553398,-0.07022679047094482,0.02231275459686799,0.03395921058080731
-0.09061158810948844,0.43102884791774954,0.21820367557154396,0.37286163620914925,0.14371443254711136,-0.1785461108073242
-0.4706199620518253,-0.5555803889258899,0.28425063194751266,-0.12440477161053387,0.07450310978137065,-0.19207304344615428
-0.20354906183324517,0.3792756165879472,0.24659856439708494,0.17216325487145334,0.44649124777738325,0.23459298822482433
-0.2046989535347662,0.6278112843642565,0.18044022993513154,-0.1123417050377562,0.19775963711511269,0.2914439488777534
-0.126984791506767,0.33590924737128947,-0.24455696430313212,-0.2867270853076975,0.0023094790863844583,0.14141794584637424
-0.556717029213151,-0.12664883856854947,0.2622752194176623,-0.23925080518821462,0.3712061953382817,0.3585583714888334
