timestamp,ax,ay,az,gx,gy,gz
0,0.567021443926863,0.7172584148095525,0.5447979010577075,0.5908045449514503,0.4085198021166402,0.5697194944380596
100,0.05489417761000696,0.3324004481882903,0.5100966076283996,0.21269585014204806,0.16427760858781465,0.4465650157876107
200,0.698433519417965,0.6482187368544325,0.3731331464425533,0.43819946550743155,0.7708232967699248,0.28289919029137156
300,0.6789626511945624,0.7730815541128617,0.4295823491170745,0.6181920121843459,0.45577510705476537,0.3396750889676488
400,0.7623413619239308,0.5986190927391135,0.43609053612943943,0.3865021252225836,0.5812633409354002,0.3563597610992364
500,0.48862907691439905,0.6097715892133465,0.37182284205376476,0.3839530082112599,0.37704192102580025,0.14806144544003702
600,0.6147122663767624,0.8474420826961775,0.3935848710639941,0.4266973513735012,0.45388951354247353,0.34063535754518726
700,0.6536437270871855,0.8561535139422692,0.41141899226060424,0.5175329645571337,0.37690723700529505,0.5038010455825956
800,0.35942042203260055,0.17411126090049414,0.3832236306034151,0.4505720089176215,0.9645200363796625,0.443184070357423
900,0.7620643753991712,0.6821743762455107,0.32459878785739976,0.25217608949749126,0.4960075356045388,0.17452885202623744
1000,0.7967984642848008,0.8386584613601777,0.5091923592460444,0.43440687647270787,0.39822600009646497,0.29248187961292693
1100,0.6009434724919605,0.6385248828502507,0.31049116190957876,0.342763008105227,0.623746933910265,0.4324010520301764
1200,0.5549978303699339,0.5992771634099736,0.36201338043843956,0.36747700886460616,0.2987127935178114,0.17246827700953968
1300,0.5917761938646858,0.7246286443029036,0.38499700445262997,0.5191494762565546,0.5044542295674425,0.35181848964536083
1400,0.6660413124255776,0.8563497549841553,0.45619357609523825,0.38379757573200585,0.3425239947359766,0.44512461292130295
1500,0.3921850765011551,0.4761324127694008,0.47669373445232527,0.8067955914840347,0.7170453746830546,0.8166086085942698
1600,0.7419581596744509,0.6543382418823599,0.3952277743622341,0.2802785461349629,0.14917360268990004,0.378786039846937
1700,0.830478064351439,0.7456833513910861,0.2622491216819755,0.23681920748026328,0.3353664321739669,0.3683231105791316
1800,0.5641844133110946,0.6399503063745502,0.2939879805500271,0.4580639274723384,0.599330412509648,0.4343215891852534
1900,0.6258290302088306,0.3384596222420193,0.3896436426248264,0.5350659151991023,0.4086352455627881,0.17951025254813377
