timestamp,ax,ay,az,gx,gy,gz
0,0.673885131636233,0.6040395043346066,0.41450967645146874,0.20877892383449767,0.08398591665750717,0.43690230930833013
100,0.7418386136334654,0.6568066348464006,0.3963789470381352,0.3024434264042261,0.22619436252894598,0.510262855310919
200,0.5825772326051927,0.6785414411285632,0.47350333922637466,0.5578214528047033,0.5841879340756274,0.35535948058471967
300,0.8045519977204072,0.5352179401557784,0.2953807384833214,0.4919485349563467,0.6518769292250011,0.039190971954813573
400,0.41760208912116054,0.5760155415197221,0.4318714718972564,0.35267969073027894,0.35939814208742565,0.2426679281238038
500,0.5719426742250036,0.836690044687492,0.35730794913354436,0.44367074161135606,0.4869643784536599,0.3863681631022847
600,0.6231893491608669,0.7809450184408814,0.39922562894238134,0.4983524157199057,0.3675947042773714,0.48837672316059744
700,0.2902145953233854,0.24024463102744512,0.31230733629652735,0.325789614388578,0.4219113710588713,0.47001157877957483
800,0.6881468357532688,0.6583443412834539,0.2781417800905429,0.22227058827032983,0.41829410862915173,0.25181048949670914
900,0.8368488929940705,0.8348558555644505,0.48557779745393226,0.4724571142030189,0.445308135559065,0.37654541279289017
1000,0.6602938073935583,0.6486760462141636,0.0,0.3110855557418012,0.5023185042821927,0.41105507487251974
1100,0.6488453899059949,0.4769526762611227,0.14849297982932608,0.277387474190484,0.6292305492779184,0.13063655527277657
1200,0.522732561766236,0.6506074906316409,0.5440562702052364,0.4324173216184787,0.5242529722122714,0.21021884162055887
1300,0.5851077579379315,0.8272921556714432,0.33804843275511304,0.348203193582235,0.3763684923106652,0.4312207194783148
1400,0.5931214945508535,0.7517005799347292,0.2783708144457001,0.5280403045185236,0.21859426675670582,0.48913693765010247
1500,0.25368170893768327,0.33044216976528723,0.2849711378275389,0.31926138764161865,0.3776576280178632,0.542651925587755
1600,0.6735088467481359,0.6831346482462659,0.33635424725473884,0.2650460240163094,0.3619956454635702,0.28804063408369546
1700,0.8959856279543028,0.8669985218575816,0.37578292626246973,0.43446905006232717,0.4641063564949454,0.280498523325012
1800,0.5873479977152047,0.6911832584643216,0.17938879067154612,0.2765481388025133,0.5397225404103747,0.34835752146058746
1900,0.45005394122032,0.4588099165522884,0.18549451045108156,0.3105570853123375,0.32603466748429466,0.15774415285063384
