timestamp,ax,ay,az,gx,gy,gz
0,0.4180825642093213,0.4542674154721273,0.19435418503131852,0.4028848526943263,0.24136239790181577,0.7448743534665371
100,0.3889642872291205,0.45920608218857817,0.15964461702725544,0.4676282842314421,0.38156497464953404,0.5912698517692829
200,0.35343105039482864,0.409870088075542,0.03537862393451372,0.5761100652786754,0.4298782970102737,0.47354498873928746
300,0.3598229133707402,0.3296540252960762,0.0,1.0,0.7810585646593965,0.34796627962047544
400,0.19111228471149988,0.21265528345460413,0.020615608742558182,0.2734644919527675,0.1377113321193962,0.2652943411974941
500,0.11295171765206034,0.15264687795106627,0.03743495684374607,0.42016749853736096,0.09131746582243425,0.0
600,0.0,0.21362869499334688,0.06933515074810363,0.25631479706358173,0.09470717670301736,0.6349206574560218
700,0.10958475347647628,0.1576875130710914,0.2662081849827878,0.033900537119510514,0.0,0.23520172515188023
800,0.6955317108558496,0.0,0.3283398755678407,0.0,0.4191374654641125,0.7007275257969667
900,0.5360173571515979,0.3574853542657486,1.0,0.13380748237653223,1.0,0.9427083377027656
1000,1.0,0.4379966986951468,0.3006577966488043,0.05377557789322539,0.6299926547231826,0.6102844001878948
1100,0.4097853001960371,0.44632437020397897,0.22841483445168798,0.1706992723553915,0.27946581019270406,0.6380621797582602
1200,0.3293362530062506,0.44699525473543,0.2149673301623054,0.32504651764261416,0.6225190005361118,0.7709160177804325
1300,0.7295652960325048,0.7237866193362585,0.27906901189854344,0.19416377505045848,0.5075961817312212,1.0
1400,0.5252979680110066,1.0,0.11178482602308779,0.25624832614706744,0.2914318354900274,0.781994059695006
1500,0.7654282270909439,0.39248763121931135,0.09237820788078027,0.2587077784339796,0.2761169604230134,0.6981646964802521
1600,0.756174362294584,0.38314903233362957,0.1484290459474681,0.2764557178550253,0.4304908948820785,0.8187004078850221
1700,0.6192676473556451,0.685180955022555,0.205244427551631,0.2856952810520198,0.4835416195320031,0.8277943250642057
1800,0.5884077804424167,0.4794677907194085,0.19813632316354743,0.267814398987206,0.3387241680392503,0.738012579576638
1900,0.5877102425330657,0.5632082531287832,0.19029154123910677,0.2772533777713316,0.40284243977955303,0.7827381072900458
