ax,ay,az,gx,gy,gz
-0.7813608242207906,0.6549900801853676,-0.513740300469943,-0.1660573240745351,0.024320563527157057,0.39388543008315136
-0.7891745151499164,0.6512073893834731,-0.5485207047211255,-0.14913699454095952,-0.00864908419450705,0.43086033754823894
-0.7854175668086424,0.6604170498475377,-0.5905494739609676,-0.1195476735298755,-0.02372545763872902,0.4063473444696588
-0.7793373364330557,0.6737847928279801,-0.5699169885056369,-0.10058670167753514,-0.017139462839575237,0.4338046356559646
-0.7692980507802369,0.6792078933894321,-0.49748706660508146,-0.11478617340335517,-0.013013297598142515,0.4545516667541889
-0.786982663023299,0.6668359768834247,-0.5570568897573747,-0.14828672615195726,-0.01797263080240674,0.45468861094174495
-0.7814186921732371,0.6264756528702544,-0.5557129616560181,-0.13493752074103582,-0.018845473458938722,0.4366804617612554
-0.7866590503284765,0.6575573693410495,-0.4822492471697206,-0.11759205753148505,-0.023249361556274772,0.4451025236587789
-0.7910471519470145,0.6762653607606737,-0.46632197305452017,-0.1090893793452471,-0.0282483693332638,0.4396247599146528
-0.7928745776415475,0.6793544596683523,-0.5269282678899699,-0.11249045082715259,-0.02372545763872902,0.42360230040980507
-0.7930899429653546,0.6736779848943679,-0.5281163876134681,-0.13884875325634272,-0.02785162288016174,0.42469785307511665
-0.7883839322140259,0.6569991514995388,-0.5209536928930044,-0.13366211919458426,-0.010989889671126685,0.43353074745701425
-0.7816451429824401,0.6464166273669403,-0.5321391262693562,-0.11793216436856002,-0.0035310511266599676,0.427368263062186
-0.7834602678393578,0.6567677466634971,-0.4382134706106383,-0.09829097806428078,-0.016425318836869485,0.43305144313984245
-0.7896172225412207,0.6280426386610156,-0.377399384910185,-0.13757335170989116,-0.026939105408953723,0.43113422571456694
-0.7854611157022121,0.5881491416620535,-0.19869410882317184,-0.17728085851295083,-0.003927799031469892,0.3977883385933636
-0.7683750975732166,0.6184320593122141,-0.0679009624856568,-0.16724769774503467,0.01876611221592328,0.38724364450291726
-0.7738262960135953,0.6103561491274874,-0.03419221458568611,-0.11300061082350221,0.0018250291355845771,0.4561949953345874
-0.796484242480619,0.5681893256825616,-0.14390272451464048,-0.0984610317420812,0.012814911064269019,0.3977883385933636
-0.8098211641802553,0.22493516226613108,-0.15108638434588906,-0.06223962118572368,0.22424121201058433,0.306035799741762
-0.8239721901779289,-0.3314938501885655,0.18508522234083924,-0.08944819304096785,0.1118825491328419,0.4409942005375076
-0.8866853713588099,-0.9313976200205376,0.7173247287052686,-0.3328798679210846,0.055623873145596026,-0.3011743103133344
-0.9955768716849706,-1.0,0.8161181861449269,-1.0,0.21860740840853388,-1.0
-0.6166064276213663,-0.18842292575148134,-0.03431970554714048,0.15593910431911318,1.0,0.6754425059899405
1.0,0.02085673115475073,-1.0,1.0,-0.13263241829330985,-0.7103632821681296
-0.7507704579614538,-0.17887132609940037,1.0,-0.8103052748602056,0.5198571500819475,0.0741894522259221
-0.9165300380080108,0.3788978414839286,0.5166237464308006,-0.5690842749763554,-0.4167427155154486,0.3434900024679983
-1.0,1.0,-0.2803363497101715,-0.5419607413675811,-1.0,1.0
-0.7449646565722823,0.27497444938906423,0.5178805056384213,-0.3827055602568571,0.0645903490828752,0.5874559130879684
-0.7182100401279282,0.5227587749527329,0.04173113907639059,-0.18289262780626225,-0.10347153923128005,0.3082953746607502
