timestamp,label,ax,ay,az,gx,gy,gz
0,walking_to_running,-11.83102798461914,-4.641905784606934,-9.06204319000244,0.5019868420703071,-2.09162780216762,-3.543231316975185
100,walking_to_running,5.961018562316895,-11.27237701416016,6.515813827514648,2.689777469634955,-1.050217630181979,-0.7848469325474046
200,walking_to_running,5.790210247039795,-16.61598014831543,5.962498664855957,-6.342504692077637,1.490384888648992,3.834645700454709
300,walking_to_running,-44.78383636474609,-8.077349662780762,-27.36338424682617,-5.673670666558469,3.692834442002409,2.466138475707613
400,walking_to_running,-42.66062545776367,-5.792407035827637,-30.21708297729492,3.314056737082347,6.166058949061821,0.5118652531078883
500,walking_to_running,-9.564473152160645,-21.24031639099121,-0.3582277297973633,2.383262787546406,-4.818590433469862,0.4682122468948429
600,walking_to_running,-10.97329330444336,-18.38039779663086,0.1557941436767578,8.378727106537124,0.4666124773877008,-1.115668596540174
700,walking_to_running,9.481355667114258,-9.28108024597168,9.836421966552734,-0.3396976134606717,0.4775580519012043,1.77553138222013
800,walking_to_running,10.69957828521728,-16.89757537841797,15.06509208679199,-5.64267150844849,3.583157830578955,3.719863629341134
900,walking_to_running,-12.81566715240478,-8.839512825012207,-14.14643669128418,-1.766980731487296,16.75916714668267,-0.6191982626914752
1000,walking_to_running,-8.493080139160156,-3.757828950881958,-17.9176139831543,1.7845652954919,-3.40247355188642,4.17544686794281
1100,walking_to_running,-10.02292919158936,-2.351483345031738,5.807761192321777,8.421752619743332,-2.540225854941783,-3.182726718698209
1200,walking_to_running,-12.75368976593018,-6.235836982727051,6.349725723266602,0.1595347711017858,-0.04787222487585119,1.229899188450423
1300,walking_to_running,-79.57471466064453,-37.79908752441406,-28.62195587158203,-3.870756162064419,2.866504958271982,3.126545447962625
1400,walking_to_running,-83.42860412597656,-34.91292572021484,-30.07511520385743,-3.578196597099306,14.92317203113009,-0.7331702096121586
1500,walking_to_running,-3.41340184211731,-14.34111213684082,-5.178817749023438,0.1684449655669233,-0.0544045226915344,0.7549586423805885
1600,walking_to_running,-5.549047946929932,-10.40872192382812,-4.603366851806641,9.868156909942579,-0.5477856159210392,-1.925824952125532
1700,walking_to_running,13.1239423751831,-7.421818733215332,9.609323501586914,0.4101533753531434,-0.506324006404195,1.204618217263898
1800,walking_to_running,13.5955753326416,-13.69983100891113,12.63335609436035,-4.432378809792649,1.422139526265,3.637724219049721
1900,walking_to_running,3.66697096824646,-4.846949577331543,-18.3593635559082,0.1461163333484263,9.942505402224434,-0.5480119875499323
2000,walking_to_running,8.207674980163574,-0.2672674059867859,-20.82013320922852,1.381819248199463,-3.363096782139367,0.9756205422537669
