timestamp,ax,ay,az,gx,gy,gz
0,0.5456181498000018,0.14728816271135028,0.6638384523487239,0.3006800605170075,0.4794865507112608,0.6056814256640856
100,0.5564528174504783,0.46193538423959307,0.7117299944234917,0.20871702155639277,0.5582613429819155,0.5194090573963898
200,0.22449061322826083,0.5570604510132708,0.41373542608628056,1.0,1.0,0.28864212291580876
300,0.29105144315360876,0.8193268545078126,0.0,0.22540812542896158,0.6102888991421114,0.33954688531397975
400,0.3116016697385834,0.7942542897563702,0.27029032385705937,0.031850653234723005,0.05135122966801108,0.18014974414158857
500,0.6517399582677377,0.3014320656945335,0.5624930314245189,0.004648068242533374,0.07688808128324985,0.2339398341027956
600,0.34693014326981386,0.2087574397663376,0.8925002545403186,0.0,0.1801456025965705,0.41663775577823253
700,0.6335675109707755,0.4208057685033156,0.7429118271306755,0.22343841801138842,0.3577258802936566,0.46148431711282806
800,0.628661841716131,0.3237332676021725,0.4691243881016557,0.3901133386865505,0.46106736391462927,0.522562100676395
900,0.5223921630276652,0.17715822364012784,0.58743151485363,0.3462463042134448,0.4669699922567934,0.5179416036623976
1000,0.5872721827735674,0.36769679720216897,0.6903605236360383,0.25054195303419274,0.4559390031853354,0.5074314656943418
1100,1.0,0.5610254803528546,0.6662354157357638,0.2171482969966602,0.4344180800466479,0.4972782761704514
1200,0.11855513617503055,0.35651816893675514,0.10624272927697305,0.3821316185438738,0.7006357236555475,0.7664171369559648
1300,0.0,0.38096355298702467,0.09041873576585101,0.5582931507357218,0.9596284197306599,1.0
1400,0.6494694409012017,0.0,0.5527869863046289,0.4130298081448674,0.4993586547591117,0.3048237628211589
1500,0.43965205315561023,0.3675252923285722,0.94525058662712,0.4104962330502006,0.21202820761619884,0.14246196256143076
1600,0.3459884974891935,0.5304441567881221,1.0,0.20954757245615147,0.0,0.0
1700,0.4886064314584186,0.6825515322030098,0.10939909102071357,0.12421373229416807,0.27980465210983807,0.6958603976854605
1800,0.27105236920953657,0.44176425801311975,0.13298327370920765,0.2860500955688164,0.3954458030771909,0.6238956934076264
1900,0.39307115992985875,1.0,0.1123926046351241,0.2537117770627399,0.9301852494255524,0.8022805034180625
