timestamp,ax,ay,az,gx,gy,gz
0,0.537989798665894,0.22681071115522575,0.5701749099086587,0.3830990665062842,0.4354518629568296,0.46344070007791194
100,0.5698520277717907,0.22719634679398332,0.5544961587604719,0.4094103448017776,0.4282649491473659,0.4543186928872854
200,0.4888124282886023,0.3953364059327963,0.49783167560377767,0.4140812394088419,0.44387235231059946,0.45841646958296134
300,0.4984531465074194,0.5899485842301959,0.5613429956555592,0.43293622692858585,0.42091713467056735,0.4506128781247921
400,0.43233813115865966,0.6387452088438147,0.35638572538327346,0.5119129161785729,0.28983641247885505,0.24494012208226099
500,0.6109737976544485,0.4125724624437763,0.38976450371837834,0.682679103883497,0.5286672017151696,0.1498360654460964
600,0.35333732948655766,0.20704553758158978,0.3950321135299171,0.8773996980119229,0.5474926299999351,0.11213654192383254
700,0.0,0.06877414249134324,0.21767702692860277,1.0,0.6721373073453828,0.10500995879189652
800,0.011560416605608205,0.0,0.0,0.5854473725230989,0.43689997272424885,0.4877066642631017
900,0.3646034684210581,0.02006919194175157,0.015654991697793646,0.10725915380452129,0.0,0.9118799898264782
1000,0.5878241219363579,0.17847788623119668,0.3773313316616603,0.21413266067284337,0.2967015285515153,0.6741733151328466
1100,0.40630839601618085,0.8016312613848572,0.9225727412272211,0.0,0.15398229106680433,0.9058936722341405
1200,0.39326584749696114,0.7644936906481343,0.5438949262065828,0.1505827854754038,0.3742021947455139,1.0
1300,0.13255685614496596,0.8766864039247194,0.46654968654857226,0.4297651618720317,0.35301689066066144,0.8593571811779167
1400,0.06048599410382354,0.46147597962725145,0.33002118787807205,0.5533938870495014,0.2614641886971214,0.5085875075016372
1500,0.582000630916047,0.6854830177910338,0.6148863839737235,0.81076446334899,0.10522928272729055,0.7066348350997183
1600,1.0,1.0,0.7518338088571795,0.20491943193594161,1.0,0.26567843560518994
1700,0.7167901997187462,0.6080362686008903,0.4548442302847345,0.4799451383866718,0.8615178505452113,0.09389251580823312
1800,0.23974750301632192,0.11202814967980496,0.5309668740312405,0.8057507521269286,0.7463663277816817,0.0
1900,0.37263398337971854,0.2258672742065565,1.0,0.7931093331977487,0.7016358333453697,0.2379917202174713
