ax,ay,az,gx,gy,gz
0.45957337357498096,0.1863899095485828,0.2958750594560613,-0.15739643183288055,0.020018663593687425,-0.04922359782972252
0.47871592758693327,0.0389068640608059,0.4041948063227019,-0.12071004303602739,0.01336768231591634,-0.06602736302631518
0.4989895125627801,0.18607951992528227,0.2338532567106184,-0.24470740233118626,-0.01486612735268067,-0.030044429869965028
0.777342005444154,-0.0748632322784265,-0.4117386234630247,-0.6077580167825956,-0.3909226095018795,-0.13984076663969214
0.9195783402343192,-0.32456986642886043,-0.6052124708059317,-0.6399736702539045,-0.6895595620232631,0.46949370713163585
0.5659859182086218,0.08008487572436906,0.10918336610244106,-0.414858626445752,-0.5938432725025014,0.9782694815448101
0.05455375823847475,0.5778730417072955,0.5954097356229935,-1.0,-0.44176450987448834,0.7321075233025038
-0.5546356290408532,0.003192164313384316,0.5529698714429889,0.0009204556733510838,0.007899681413708004,0.08978137831794553
-0.9143356677363047,0.9015596775141306,1.0,1.0,0.6835394770425673,-1.0
-0.9372954813313001,0.2369261992123619,0.03267270578654857,0.12689021803538325,1.0,-0.9886508575484115
0.8052480106775317,-0.21182520328593057,-0.20092304912140957,-0.6946745081109308,0.7744186937009869,-0.46914178269488405
0.9306799755828754,-0.36488405916911215,-0.11937939337490477,-0.6176199703713372,0.4922120455135235,0.5619584277283904
-0.06925956381886089,0.07220377279191337,0.019787228183854033,-0.7343852401511586,0.2864259486331009,0.1035938973988324
-0.3223443126727229,0.9509069959014227,-0.11288584404990953,-0.08507559281189303,-0.2338227453440932,-0.16201117347210137
-0.4472024065684407,1.0,-0.9342307241698412,-0.019066394849913126,-1.0,-0.6531034574404069
1.0,-0.32696017321330173,0.4321037703125623,-0.45141352512621624,-0.7153485285032457,1.0
0.006660826130538755,-0.24469186480938587,0.38518636091846803,0.0378698335237857,-0.7161897906854489,0.9784454265944653
-0.6582517256186684,-0.0007248651735610734,0.3699583852074271,0.04483893558932417,-0.47446735623242586,0.6401706721921567
-1.0,0.2293813601917183,0.3740577987767162,-0.03037474212460689,0.1855571231919666,-0.20371267404232607
-0.9067605062388274,0.15973543959320247,0.5721223711731267,0.15897436134302234,0.6768096258320433,-0.7096731559738101
-0.46679389974020336,-0.07064507604660342,0.7318505919326541,-0.438790243008201,0.9973186153082219,-0.6319007741341819
0.0999523447492312,-0.07965583945234156,0.4399484314541149,-0.13727808958944498,0.7587508114355019,-0.04438481602290767
0.4445570866127926,0.26013171694025217,-0.2714157981256936,0.22498355930500225,0.5291210386177427,0.1353538845895934
-0.4250969824426225,0.4088898603877129,-0.31702623688760045,-0.09428006294114921,0.2168403960490637,0.08027977048442136
-0.4120539101586784,0.6464134938331727,-0.03871793312044969,-0.07547664672023147,-0.2934449760235355,-0.3792284370053368
0.024089019711647897,-0.079283770578225,-1.0,-0.05693620912830899,-0.9598312698441818,-0.8028416911066265
0.4722924519177645,-1.0,-0.2319791991997635,-0.2878369239072184,-0.811459182757581,0.7750407250639182
-0.0026284016832126555,-0.7691627790995682,0.2952730508123036,-0.4051281830206803,-0.6424506035495945,0.5422513460191178
-0.7539724635096219,0.02736735432331905,0.4302822763826566,-0.04076264014107944,-0.35790427956531967,0.18752475085696818
-0.9280755241841949,0.383159771162193,0.7013679683883769,0.04063117488331902,0.27067916469207276,-0.15620464345906582
