timestamp,ax,ay,az,gx,gy,gz
0,0.5623528574214078,0.8713850046325132,0.5321773825425319,0.07549284864821236,0.21669624427408088,1.0
100,0.24986728921657136,0.0,0.46162565059403826,0.0,0.18043585452347666,0.17425330855159246
200,0.4161909005548268,0.7623426946864243,0.0,0.6674187225118429,0.5372329116117536,0.15969892934015292
300,0.8429268392817387,0.027873712493751687,0.34373168329839116,1.0,0.7986654413308102,0.18872783313212277
400,0.7501803784915324,0.1438413612239569,0.6642865737884768,0.8039234517220273,0.5182082791160931,0.37220491308032255
500,0.29508430857345774,0.5490509979540684,0.670736167186753,0.7588165757011491,0.8223184470335336,0.9672376584465332
600,0.26770379513780346,0.6306918138701162,0.5962939704375886,0.5180331653614441,0.8325690351907551,0.2663711811556536
700,0.688013132508504,0.5719393200471842,0.578107037705979,0.7171499059119105,0.8627244968330542,0.26954558974748827
800,0.5141766154095933,0.8142302735778157,0.4498126416909523,0.6890681041189397,0.48309789266362885,0.3970811301231834
900,0.6723657514727406,0.7581067834510177,0.9663700683981963,0.6193036428702857,0.40272591494460386,0.7037813349556103
1000,0.4847060296105001,0.786694024936334,0.6008470103281077,0.6131432484198599,0.4271455941304456,0.29176648105919534
1100,0.3722927090252285,0.8199044635999746,0.8948058644130625,0.7988511333300009,0.3187193849819992,0.0
1200,0.4131999946255748,1.0,0.6431774090515632,0.6206797309152648,0.1601334532071286,0.32696453690750443
1300,0.5285281852360894,0.7637163849951596,0.48894927212697714,0.6095590190207849,0.0,0.2748961772914936
1400,0.5673503666968831,0.49643215228359655,0.43542055907042504,0.6332085328750496,0.14947112950523594,0.28346110074278835
1500,0.5572700359539037,0.5287445211400621,0.22833344441380954,0.6567460400728903,0.3268829354013617,0.2924652558329491
1600,0.7385783883091379,0.302914421034596,0.2333129136313358,0.5971742272502459,0.6600695739091236,0.05176886578902001
1700,1.0,0.5366427898157282,0.43404584206788765,0.7689612249754897,0.9112941302993164,0.4836088396021868
1800,0.6904671648930022,0.8886456096888199,0.38417465464602335,0.8984255067865604,1.0,0.7215900085586585
1900,0.0,0.8463170277535085,1.0,0.6733871035229781,0.5395187077240179,0.747484415489816
