timestamp,label,ax,ay,az,gx,gy,gz
0,walkingToRunning,3.778092861175537,-22.78524398803711,-3.958083152770996,0.5775272211090444,0.0146637725048413,-1.515189159111897
100,walkingToRunning,2.934078931808472,-15.44094562530518,5.820011138916016,0.249050316914834,-0.07265009759554075,-1.409026505517179
200,walkingToRunning,4.875381946563721,-9.622690200805664,6.132236003875732,0.5930084967222389,-0.6991769568841986,-0.9499499341829204
300,walkingToRunning,8.527345657348633,-8.132190704345703,4.089809417724609,-0.2006309745741717,-0.3479190895059043,0.3913984435503643
400,walkingToRunning,12.29200172424316,-11.73352718353272,6.85174560546875,-0.9682908172164458,-0.6861609239640158,1.977810103385178
500,walkingToRunning,18.70621109008789,-5.636280059814453,6.914060115814209,-1.059356399572612,-0.06877905879515356,2.407926618075761
600,walkingToRunning,19.93985939025879,-3.599599838256836,8.073759078979492,-1.104726179701384,1.440624993355549,1.773343285576245
700,walkingToRunning,27.86785316467285,-18.30047225952148,6.377731800079346,-0.5441059966882074,0.8777113159497576,1.207277496655782
800,walkingToRunning,-0.164954662322998,-10.53660011291504,4.150550365447998,0.1515757088127038,0.0770050117878315,0.8280433637848317
900,walkingToRunning,5.472853660583496,-46.38559722900391,-0.9001345634460449,-0.8091414912802259,0.04339970233010434,1.094123736756746
1000,walkingToRunning,3.861607551574707,-19.79164886474609,0.622889518737793,-1.296450522428008,0.4430659739046126,1.507120371190581
1100,walkingToRunning,14.61344242095947,-10.30790042877197,17.13724899291992,1.030188943722537,1.112867043969416,-0.4273038459280109
1200,walkingToRunning,2.93750786781311,-46.01893997192383,7.825448036193848,-0.01950983642064261,-2.121916278463881,-2.743124836780999
1300,walkingToRunning,-20.74547958374023,-0.2439025640487671,8.10315227508545,2.686820753651581,-0.1019303134230194,-4.739581848102853
1400,walkingToRunning,-20.94050025939941,-7.066665649414063,6.037558555603027,2.067020179144016,4.138878788453006,-7.458814548013004
1500,walkingToRunning,29.87363624572754,-61.11213684082031,14.88786697387695,-1.318529965447579,-0.9071916752173932,2.900026571555154
1600,walkingToRunning,4.961847305297852,-15.47994041442871,18.70905494689941,-5.118491420328921,-0.9277605919238714,7.022751289638649
1700,walkingToRunning,-0.8285019397735596,-6.118541240692139,8.952471733093262,-4.701338476170607,4.033473036979721,6.285576557201113
1800,walkingToRunning,0.8424484729766846,-38.40699005126953,14.60053634643555,0.6423424071953132,-1.238872872024314,0.4076568924012518
1900,walkingToRunning,1.708237409591675,32.82785034179688,13.28276348114014,2.748690418858344,-5.918399258389504,-5.032549650942702
