timestamp,ax,ay,az,gx,gy,gz
0,0.6721663967474232,0.719444982997615,0.19485025007578435,0.659550133669224,0.40427749758873693,0.6018496409039232
100,0.6938204418638486,0.8130629094678978,0.20258560200611492,0.4780022805321776,0.34696308987281044,0.48425416766649954
200,0.6136064048151464,0.7887693126265054,0.29512821589175076,0.4802897380241795,0.3680528046178216,0.43418640160240785
300,0.7215466173265931,0.717721456694863,0.2909020189126935,0.37216926494082697,0.41400357723218023,0.4660766984087942
400,0.8488976060387405,0.8424295150175688,0.22270206856740316,0.2186046461622589,0.6516474832675426,0.30024714029466015
500,0.5747201058190176,0.5613609129995009,0.2851781270085393,0.2956156947945937,0.4792576447464376,0.4517260640652643
600,0.5707679009359319,0.751620568112354,0.30168967586500195,0.1915364082395232,0.4318678090018725,0.48728374610845504
700,0.648368534423367,0.7268142160279132,0.3314404645715388,0.27922225636802916,0.4509229890992381,0.388503547529558
800,0.48971421132709586,0.6498813248092499,0.3424726729180865,0.4113610325841122,0.40606392021039756,0.455313721535925
900,0.5724967885141506,0.5385742717992561,0.41862581691691114,0.8889058100987929,0.5191048081250627,0.6309495344814261
1000,0.7100600493298226,0.5673048953355648,0.3231611315936752,0.8627525632788772,0.46997816937013764,0.5626245769695947
1100,0.6507320572575912,0.6696812933973748,0.21996718070498605,0.719481496281546,0.4798034965658136,0.5654149779680332
1200,0.682788915294339,0.7814002455507378,0.21140298287032708,0.530995035631022,0.3854704293438269,0.5226819748498021
1300,0.5997320735265294,0.8887696843646522,0.22384251685477796,0.12886007231872687,0.01637556568744835,0.33612373730569794
1400,0.5743218296903376,0.5984300657210821,0.3764441258612388,0.5478459696089965,0.37127829314623106,0.4577852203915642
1500,0.8699025133398143,0.8537318593443642,0.10963069609239694,0.225162028359015,0.6096665322227176,0.21908634532742247
1600,0.5516229973855774,0.550525940883623,0.260354407355475,0.23232939324744348,0.4687375971795805,0.47109941998294025
1700,0.5752145029556418,0.7456869855934986,0.3291700467811694,0.24109797976682162,0.41673283632905966,0.4883201808606087
1800,0.6613168887042189,0.7380793976036321,0.32856049281227184,0.2682424655260146,0.45588527551875563,0.383640279257255
1900,0.539730168704981,0.673312953822013,0.3586031972273619,0.41807090618745246,0.5133485556042381,0.3877062888268938
