timestamp,ax,ay,az,gx,gy,gz
0,0.502498937630494,0.6878777208079128,0.3815214006895545,0.42714448405267114,0.4370285873154769,0.5001195908127988
100,0.5670420598207307,0.6598469385880961,0.3541873340769226,0.813800974443251,0.5966157220517255,0.6706529572060675
200,0.5690866404144048,0.5972932108090188,0.26525163650792116,0.8479603464832766,0.5216355721174759,0.6406760799478074
300,0.8418838945825997,0.5684808270076153,0.26185979032041706,0.7191002570992454,0.46223700259386746,0.5979430812904633
400,0.6895086680200315,0.7054915371819248,0.216914987103875,0.5386961439073177,0.3861155259388912,0.5451646372543819
500,0.6886482947245449,0.8683472756528089,0.22514252678794802,0.14052612781950813,0.26945217594614573,0.3211352986765649
600,0.6129183088886901,0.681051568445103,0.4961187655080446,0.5894014415141601,0.5309646698816208,0.7382603988368667
700,0.8432641862601584,0.9198170552665199,0.28347303606654906,0.4139534803553681,0.5468439894782778,0.4742884497751011
800,0.6793175729121559,0.7012715568849317,0.26163605721885325,0.26000761386185156,0.4856589938623265,0.21111375830078036
900,0.5454449853200206,0.7413227576190625,0.3099036082756554,0.2924132685979986,0.36393410755512423,0.4636051995531535
1000,0.7060920382865481,0.7417584878329327,0.3341740014559404,0.25314524031926644,0.42680627546395733,0.36203460499431644
1100,0.5110881419539971,0.6899890607199197,0.31495244597425404,0.34792222256505073,0.5065502218325073,0.3409072805999123
1200,0.5094563596023585,0.5997240463821126,0.36011349315617186,0.4882958376463129,0.46025208764428593,0.6201865642998888
1300,0.7235713245254615,0.5674578611576494,0.2827950923174849,0.77788790216468,0.5020345401139682,0.7377023061466914
1400,0.7349348000129031,0.6177890378049192,0.2618048215319086,0.8504765592170604,0.3727173534998941,0.554173644535299
1500,0.7359885918240406,0.7903577630055022,0.22986996098431645,0.5817765810743215,0.41038110960101487,0.5996970486519703
1600,0.7048439512881911,0.8836479292791088,0.2240672527441464,0.28882958615378435,0.3843291033172307,0.37821892721655515
1700,0.4407590460968636,0.2742397280009661,0.5822621934679602,0.6580251598747172,0.2579892821861735,0.5648568941996363
1800,0.5604255620585823,0.46248662019259107,0.18584357212181188,0.5270301097381839,0.636016275610112,0.6181136970260245
1900,0.7208377061537209,0.6988859273258013,0.13166020323501088,0.20594738585283742,0.6195414873593283,0.18121662386415807
