ax,ay,az,gx,gy,gz
-0.08585048444023569,0.19522114237697297,-0.3493937089215554,-0.3639344388746303,-0.0809845102294785,-0.16559036756676704
-0.25236984855729716,0.008719693549673835,-0.44373902191084813,-0.25154405281891945,-0.16623659301481386,-0.20497488145727283
-0.41554578938362974,-0.1158296679878632,-0.33169515874659516,0.4034311594668072,-9.924477569200896e-05,0.4243801266970584
0.5252043270474862,-0.12880204594056477,-0.3838676107839496,0.6265344791761003,-0.1916434943739045,0.292673213845555
-0.23645105725808635,0.26281515263101474,-0.4857307194963427,0.5399161178233289,-0.006053986847894044,0.09080762437729817
0.12235954672130078,0.3958805261917857,-0.5411458878541089,0.050400289195699166,-0.12574433581766964,0.15538548115362372
-0.20326482137449142,0.3668253398494099,-0.418916047384835,-0.752039646690579,-0.6524414192607201,-0.2685960206529815
0.3437751065374324,0.3996916166542197,-0.42536347854609824,0.0995043651715819,-0.2688566739734969,0.15969066565752965
0.43620921844463134,-0.1271336939872162,-0.231732743790659,-0.07708731780042632,0.29565302995765963,-0.15155863759648136
-0.4889485283376652,-0.20457821195810866,-0.23602480094800415,-0.6635913372628046,0.10549821832527329,-0.3550187533918494
-0.08077496671320528,0.2906881674110131,-0.46954900426234225,-0.39001143785807446,-0.24603016454775228,-0.001674235692088133
-0.23638895371405355,0.15821666766753717,-0.3876098372982273,-0.4075486108968308,-0.044263591991847484,-0.24834569778287796
-0.03790800848665199,0.16723410577125541,-0.38200255081361767,-0.2953107205140574,0.014787615957900124,-0.19381327746351562
-0.2765015337254747,-0.08240735499855512,-0.33549053301457976,-0.0879146151026865,-0.048332666666698776,0.048393534554083795
-0.25539399393025797,-0.10799975624599678,-0.44440059723812597,0.4580251564616593,-0.13556966301334472,0.6874750881747886
0.16029104609508948,0.0964110407822647,-0.4266303546988518,0.6093023316137816,-0.10936878956602758,0.1962050624932805
-0.15339812629279803,0.2528202644730855,-0.5398017065108536,0.28524588664425177,-0.0951766498977531,0.2957027987000256
0.08592077459753478,0.552993352835109,-0.5149408976365824,-0.19695007288937172,-0.1749702165717386,-0.097026226198893
-0.2924199600164621,0.02387862200738211,0.0621216182165274,0.021273334090586626,-0.4930527990647442,-0.1722873281786641
0.3413302553057944,0.12412732810416793,-0.5596883396780924,-0.195120107749036,-0.10351329088124306,0.04775572580759824
0.12948247385582734,0.3780539782376311,-0.4684346772045477,-0.6038124532580785,0.3265184661697751,-0.5465199708036692
-0.21854234534841055,0.0313078310048065,-0.3809452433846703,-0.431490670459443,-0.09974195348353476,-0.24802678002697276
-0.04516254716199786,0.22757521712050321,-0.38566200555109076,-0.33831490984460266,-0.16722905187787773,-0.21167185099094687
-0.07377131905555212,0.19635377098033624,-0.37698742097404536,-0.4525352781059563,-0.13110360368265161,-0.22012277004257863
-0.1891752949181823,0.12372184586928925,-0.41010679328013355,-0.2320244189669015,0.015680830045273764,-0.22474687230238966
-0.25489268119117214,-0.0812077471469349,-0.254048895042037,0.3081204423657964,-0.0809845102294785,0.1053177131378924
0.24423454501032915,-0.06478054991668736,-0.3448591790655262,0.5769729076487875,0.06153236066048673,0.6267240838773676
-0.08123088807103396,0.1749757297031549,-0.43264704671469556,0.5219214236351635,0.09874950694137641,0.1499641291129239
0.07527395367195377,0.33119065383029356,-0.5099781007856259,0.12725885068776854,-0.06976974367971334,0.28581679435568286
0.011151392666757687,0.5220598046135232,-0.5256677466505542,-0.3357224663396742,-0.28404128014033303,-0.23925696106298378
