timestamp,ax,ay,az,gx,gy,gz
0,0.4443417844298382,0.31758430744584143,0.6990942709117106,0.533968731117232,0.48168916673970685,0.7023838018258243
100,0.849394069382697,0.6032765796868628,0.18482824946842888,0.30964543322560734,0.34636761011249784,0.4435143132565678
200,0.7417396941684664,0.7782876245140129,0.17216535146403886,0.2967594294067997,0.46635570035070056,0.26612452848866514
300,0.5525494404306418,0.6238986648891569,0.31200672937470636,0.3090354505339349,0.34869988455353546,0.521087461905359
400,0.6445648781150168,0.7418141711095547,0.3101434242830346,0.22615325023298802,0.5269452175946137,0.4080363545186337
500,0.6772411811989796,0.719270432023001,0.3606657855040272,0.3914601552834689,0.5363239377466028,0.3396316631069382
600,0.40854146385353224,0.6554973588668367,0.3176361555338413,0.543271056758157,0.4628324768010876,0.5189348674229641
700,0.4659556427913655,0.577114202074456,0.2544292371364235,0.729317569576673,0.40412862487211676,0.9135773029482425
800,0.5415112991732041,0.655742425765172,0.23594174597650863,0.6221120790634859,0.3512141114520598,0.7497674732747939
900,0.6170669555550428,0.7343706494558881,0.21745425481659364,0.5149065885502989,0.2982995980320028,0.5859576436013452
1000,0.6926226119368812,0.8129988731466044,0.19896676365667867,0.4077010980371118,0.24538508461194578,0.42214781392789646
1100,0.5018417011949243,0.4513446985781066,0.6880480061263723,0.5895539371870775,0.34755855852693823,0.6307103595471589
1200,0.6606319246787787,0.5258507371323962,0.24969152436504566,0.6006099843982086,0.5336443065906552,0.5277046975391706
1300,0.8035472751757217,0.7404254857300898,0.17353085597577592,0.23194815406514285,0.5256550244044841,0.24196762816156422
1400,0.5869525681444969,0.6419169898981378,0.2934364658576697,0.2582538965579731,0.4203056815723801,0.4360200939420035
1500,0.5923552701283867,0.7319857574724452,0.298471515659177,0.176362952261622,0.5264489881630818,0.46799011572647997
1600,0.6603444481035082,0.7101771858899953,0.3773859316336076,0.3506671702755544,0.5737395791319567,0.354859285592108
1700,0.42840033654802184,0.6276031682888128,0.30691591342910995,0.39046892487684093,0.47191346054360334,0.5209280119491819
1800,0.4761352010318043,0.5777366200709018,0.3196704046092848,0.9354937160041864,0.538953952067793,0.7522921198853786
1900,0.8357909294358555,0.5277691272442325,0.3409641423136444,0.8770110452192769,0.5012405763553706,0.4370565275789365
