timestamp,ax,ay,az,gx,gy,gz
0,0.3509869190374338,0.589060611088721,0.4920449577754704,0.5565513023432752,0.6035434912329448,0.516351850493218
100,0.48698085959612686,0.43052463690574966,0.4205459975568103,0.5624227487875012,0.5828347938984475,0.5704820999957951
200,0.5293091460594973,0.30143239792895093,0.5292723981974295,0.6012051942967513,0.5867464368140491,0.5592754464325884
300,0.5063738163955758,0.45031441642482944,0.42605173167512045,0.6399876398060015,0.5906580797296509,0.5480687928693817
400,0.4963163345028329,0.40058853607577016,0.46328550475356767,0.5126699663304424,0.6700414234292075,0.5713278852920259
500,0.48625885261009,0.3508626557267109,0.5005192778320148,0.45210136419135816,0.6417395356571499,0.5661826920155437
600,0.5107790214414368,0.5215943300068718,0.45145303824514854,0.3915327620522739,0.6134376478850924,0.5610374987390615
700,0.7249629373217242,0.45606127818657755,0.4912932101665587,0.31922126254894795,0.5938794327808766,0.5496194000338204
800,0.4839732677114987,0.31593855927181175,0.609788652696683,0.5834363450009002,0.6088357147543099,0.5052156769247154
900,0.29220650576762675,0.3883471211510654,0.5194179675849598,0.5783374559107259,0.632765764789229,0.5370031035938514
1000,0.30654549123084057,0.5563155880789272,0.37921193154192945,0.5732385668205516,0.6566958148241478,0.5687905302629873
1100,0.6093363052713856,0.4689643729110866,0.4763019737460214,0.34579727774204916,0.6447307926131232,0.6258810280874588
1200,0.40630289900639527,0.40700926825799383,0.5671898938973515,0.5472805990183263,0.5651173528183155,0.5826050209990706
1300,0.5039970179375426,0.4842138234865853,0.3271376801232077,0.4805315260328754,0.5691440439569451,0.595432762581074
1400,0.5738553614793799,0.44764365461262595,0.5510620477768213,0.4137824530474245,0.5731707350955747,0.6082605041630774
1500,0.5670416926676134,0.36505118367540135,0.521102045652315,0.4876390634897626,0.5676484147773497,0.5868339470503974
1600,0.49060564431775644,0.20124818410546333,0.703272144891173,0.6983930899755343,0.5509664089322859,0.5613899107477326
1700,0.3964424695101005,0.6719459955504262,0.0,0.909147116461306,0.5342844030872221,0.5359458744450678
1800,0.34861462349109973,0.5588556393472585,0.9589443665913328,0.2929542672821946,0.6532443656776704,0.5806315222610835
1900,0.7624480156603011,0.26343863546318924,0.2015047208932576,0.4443757762812114,0.5515416516260467,0.5697772794170676
