timestamp,ax,ay,az,gx,gy,gz
0,0.5594050238679621,0.2638578573629652,0.5699823911293693,0.5546971592283786,0.5752416048641049,0.5888074453585577
100,0.4839063731411622,0.3305146473693653,0.5221589864481052,0.4786773819757065,0.577312474632635,0.5576543592734458
200,0.40840772241436235,0.3971714373757655,0.47433558176684115,0.50123609713743,0.526000924013102,0.5947279411426928
300,0.36684819891860315,0.6038691675499259,0.35498339209765106,0.500618050217691,0.5723653977097789,0.6006484369268273
400,0.6000876920620423,0.31796626584357196,0.7111814285655852,0.5000000032979519,0.618729871406456,0.6065689327109619
500,0.5458385061705147,0.5543095537216983,0.2929392922949838,0.3906056871968743,0.6217211269592126,0.5143783539043649
600,0.5415431570651201,0.4433732124655867,0.5158320497787552,0.6430778842985504,0.6159687098441265,0.5718917420129042
700,0.5497922300205207,0.38681787551344465,0.34916429362279733,0.6073856682055002,0.6264381084884252,0.5782351306600676
800,0.4229341033042897,0.4457544470368324,0.4635790540236776,0.5716934521124502,0.6369075071327237,0.584578519307231
900,0.40220479213008253,0.48067617309326854,0.45823429194771,0.5528430217671133,0.5982512691147979,0.5847194835949073
1000,0.53254199987805,0.43942446725294504,0.5223007562417423,0.47589617060131295,0.6056143610014748,0.6244713852106961
1100,0.5975810929898365,0.3603743875059676,0.6571916506988303,0.5061804729664786,0.5904279829327899,0.5921905856838275
1200,0.42912902795861557,0.3752181613157737,0.4012318038265481,0.5364647753316444,0.5752416048641049,0.559909786156959
1300,0.27288209896072396,0.4936436072046566,0.3529054636525804,0.49907293268277525,0.6113667767133442,0.6288412764093528
1400,0.3610582138057275,0.5540796250706921,0.2787512818522288,0.36603832037049094,0.5768522810389131,0.6678178753025752
1500,0.5566154067936147,0.45302716815268085,0.7599469691088869,0.23300370805820667,0.5423377853644819,0.7067944741957978
1600,0.609196841563837,0.302734085314027,0.4585713526962707,0.7141532814819508,0.4917165265387493,0.6322244158749686
1700,0.31321979431320024,0.5171542350554815,0.4414453982015136,0.4242892511541251,0.5082834790741217,0.7060896544767202
1800,0.42296795883167854,0.278114449610408,0.42239472469285266,0.4704882615847877,0.555568340659851,0.6987595149561695
1900,0.7641561501021067,0.30126477689471265,0.1046477613037758,0.5166872720154504,0.6028532022455801,0.6914293754356188
