timestamp,ax,ay,az,gx,gy,gz
0,0.3424036263405324,0.30711898384403974,0.38563385805860007,0.3559950559223998,0.4956281636660795,0.3990696456733247
100,0.5029393521561735,0.471502053780955,0.281560938540533,0.4134734255828986,0.4595029974297102,0.4912602244799171
200,0.4577718900540339,0.6040371272125103,0.5126207801015573,0.2914091525741072,0.5536125199913602,0.5692134222663625
300,0.44053915309073494,0.3934678590899696,0.419521332881184,0.383189126986826,0.5662678353994018,0.5850718943140981
400,0.5040473786979275,0.37503089983711935,0.43834443931475514,0.47496910139954474,0.5789231508074435,0.6009303663618338
500,0.4956046846219433,0.4871273818271712,0.4674068384518795,0.4981458625387346,0.6208007397717694,0.6122075007793981
600,0.5497950509742666,0.4576179527207091,0.5445549368164195,0.5194684838609804,0.6356419747499893,0.620453907310191
700,0.5411999600771767,0.4470903358854622,0.49692232894676686,0.5407911051832264,0.650483209728209,0.628700313840984
800,0.5100224771635016,0.45021164271999825,0.44875798221135255,0.518232389550366,0.6757938405442935,0.6182689634301693
900,0.47884499424982646,0.4533329495545342,0.40059363547593807,0.46199011561388753,0.6610676511580683,0.6164364259710707
1000,0.4945887656900957,0.47077061654064045,0.44174446301114606,0.4656983961900503,0.6603773607674864,0.6168593188340996
1100,0.4773437079765662,0.4472931742683086,0.4884418805129755,0.4694066767662131,0.6596870703769044,0.6172822116971284
1200,0.45097546947610484,0.45452763038038135,0.48569555038955,0.5064894965441319,0.620340546178047,0.6178460688478333
1300,0.48971744804717654,0.4227676772465451,0.42893084330555276,0.5123609431061409,0.6180395810158733,0.6085424327384295
1400,0.4501201162922053,0.47901587828342523,0.47391966923104145,0.5083436376272551,0.6138978407772041,0.6119255739233523
1500,0.49388540516750384,0.4594059104192557,0.5204377295587875,0.5043263321483692,0.6097561005385349,0.6153087151082753
1600,0.4937387727265586,0.442290278995899,0.43850704559103076,0.5086526611165705,0.6026231054487198,0.6120665382110283
1700,0.5179133094051135,0.4375941810103991,0.44421583327544323,0.5279666300674484,0.6074551346747535,0.6111502712007867
1800,0.5498086291105403,0.35535388355925385,0.37110551839941774,0.5472805990183263,0.6122871639007873,0.610234004190545
1900,0.5895451714628783,0.56448736746933,0.661846766055317,0.3053152000233486,0.5865163401048894,0.5951508340057217
