ax,ay,az,gx,gy,gz
-0.1687522996245664,0.07947638074398244,0.21267904824068395,0.12846343606184818,0.5539033346002973,-0.5416666525500324
-0.24874485006274238,0.31695303264114827,0.23839316442178116,0.18891684484596394,0.33085500190045547,-0.13888887183128518
-0.34241663228139774,0.057452524444805864,-0.5170094345220552,-0.02770784180161956,0.30855017769869897,-0.27777775425005446
-0.11959199859804714,0.15920059895494076,-0.7775493977333379,-0.16120909905163028,0.6542750888493494,-0.6388888771250272
-1.0,0.06416054341171251,-0.4060808164718329,-0.294710356301641,1.0,-1.0
0.1599041122000575,0.09827403224650522,0.19833857473448457,0.17380348496935083,-0.4200743440486684,-0.3749999788250449
-0.4550025867503542,0.38469987919004933,-0.07056073102710403,0.10831230492087207,0.05576207183965143,-0.013888866537545397
-0.22055153986699227,0.2878342891339307,-0.6251183765501609,0.04282112487239287,0.5315984877279718,0.3472222457499541
-0.24356873110990895,-0.16989992374896268,-0.10595383611225229,-0.3198992663875757,-0.026022298680494438,-0.26388887712501763
-0.4012638073474719,0.26217836180298226,-0.5612650566664537,-0.017632268550546448,-0.24907060870976705,0.013888908887456752
-0.19715925236281562,0.1759775547336555,0.03389070195218924,0.06801005031948915,-0.05576207183969284,0.020833352743709677
-0.22926602615791059,0.18713110429294622,-0.2514044977155293,0.15365236918952463,0.13754646503038126,0.02777779659996238
-0.6691795847095763,0.11240681268064723,-0.17814039043492624,-0.15365242295361958,0.4944237882819005,-0.12499998147191371
-0.020090428046084186,0.05470645076885794,0.08554678692222462,0.31989920494291546,0.1895910737266182,-0.41666665255003066
-0.1979192193808399,0.09228275577992706,-0.14301786032159225,-0.20403025080606396,-0.2081784291173241,0.1180555720249703
0.118824875253003,0.14226129668217702,-0.05388476829049982,-0.7279597065550436,-0.6059479319612666,0.652777796599971
-0.41205886480403997,0.08466974146320916,-0.15691212247076403,-0.6322418221144983,-0.026022298680494438,-0.23611109111254658
-0.2701118970270858,0.36616301833219955,-0.6333044561798877,-0.43324938865630924,0.26394051795990126,-0.1805555362922302
-0.2583641753572029,0.2567138478968849,-0.1965442354476835,-0.23425695519812018,0.5539033346002973,-0.12499998147191371
-0.2513080369392062,0.1224809307635395,-0.23068652465435346,0.09823674703096197,-0.0037174744787379366,-0.12499998147191371
-0.03521349243419325,0.13440821680510973,0.17533020827154044,0.2040301740002306,0.36802972401709577,-0.04166664725629032
-0.35061010305808116,0.2250942775451532,0.0965739037560227,0.057934465547543335,0.07806690737669997,-0.20138887447815357
-0.42949289917814637,0.22331192029132918,-0.34203761941492816,-0.08816124290514371,-0.21189590926369584,-0.36111110170001703
-0.33764283854136523,0.21923944121718741,-0.2144757609920941,0.02770778035694965,0.33085500190045547,0.29166669489994046
0.01321651414961611,0.1434633515742887,0.1049142585889904,-0.2191436068423851,-0.15241634027473006,0.11111112287497837
0.020396404661316536,0.11891103498481059,-0.24779920488932405,-0.18639801489800234,0.10408921739246191,-0.013888874478153346
-0.09938104753267518,0.16824882536267194,-0.17462884946298995,-0.15365242295361958,0.36059477505965387,-0.13888887183128518
-0.2191584997266668,0.2175866157405335,-0.10145849403665608,-0.20403025656650475,0.33828995085789737,-0.04166664725629032
-0.2676604186695358,0.138611954746783,-0.06888981190291243,-0.17380355697481642,0.2750929272269591,-0.06249998081019603
-0.11122660142891039,0.1858875992321405,0.14904646057083615,-0.14357685738312798,0.21189590359602084,-0.08333331436410196
