timestamp,label,ax,ay,az,gx,gy,gz
2023-03-21 15:34:47.000,running,15.341486930847,-9.8216218948364,-5.1834411621094,-0.48795768618584,-6.4186844825745,-1.8862504959106
2023-03-21 15:34:47.100,running,2.5222783088684,-9.8474254608154,-23.333692550659,4.8282446861267,-3.1685626506805,2.6816034317017
2023-03-21 15:34:47.200,running,23.889120101929,-16.308546066284,12.696796417236,0.70567113161087,-2.6598987579346,4.0515336990356
2023-03-21 15:34:47.300,running,13.665084838867,-0.62990975379944,-10.412281990051,1.6170048713684,1.1036806106567,0.1729057431221
2023-03-21 15:34:47.400,running,11.55064868927,1.9709719419479,-9.707179069519,3.6127777099609,-2.5262081623077,-5.2109408378601
2023-03-21 15:34:47.500,running,37.736877441406,-73.998832702637,-28.554655075073,-2.0384500026703,0.39474704861641,2.5990455150604
2023-03-21 15:34:47.600,running,8.7005262374878,-2.5934653282166,-0.22061729431152,2.300904750824,-3.3208954334259,-0.75334173440933
2023-03-21 15:34:47.700,running,-19.578704833984,9.1921482086182,18.183074951172,4.4532713890076,-16.051338195801,-3.6700358390808
2023-03-21 15:34:47.800,running,-12.335719108582,-10.322944641113,-15.330568313599,-5.1612730026245,0.64721471071243,3.4821498394012
2023-03-21 15:34:47.900,running,24.240158081055,-45.260780334473,8.9240226745605,-1.22671854496,0.9135308265686,3.8363502025604
2023-03-21 15:34:48.000,running,17.771699905396,1.3741273880005,-1.5049347877502,0.72537851333618,-1.1227221488953,2.1239376068115
2023-03-21 15:34:48.100,running,15.023688316345,5.3642735481262,-0.24451732635498,1.6708006858826,1.3273861408234,-2.6921229362488
2023-03-21 15:34:48.200,running,25.423675537109,-9.0203199386597,-2.8343613147736,-0.42084604501724,-9.2155361175537,-4.9398312568665
2023-03-21 15:34:48.300,running,19.411981582642,-8.5873079299927,4.204906463623,2.7499136924744,8.1290998458862,1.3633387088776
2023-03-21 15:34:48.400,running,9.2906951904297,13.933422088623,-25.273441314697,-3.5452666282654,6.4885921478271,0.32630380988121
2023-03-21 15:34:48.500,running,20.934345245361,-9.7046537399292,55.898891448975,-0.96998989582062,-3.8492665290833,-0.62870573997498
2023-03-21 15:34:48.600,running,4.4682431221008,-12.055508613586,-11.937519073486,1.3245897293091,2.6147582530975,3.9343545436859
2023-03-21 15:34:48.700,running,23.88383102417,-29.783990859985,51.870964050293,0.54002249240875,-1.7198028564453,2.2842597961426
2023-03-21 15:34:48.800,running,11.829649925232,1.6201722621918,-8.9420490264893,0.53256565332413,2.4469790458679,1.1082079410553
2023-03-21 15:34:48.900,running,15.303831100464,4.0776252746582,-6.5921115875244,4.3286356925964,-1.676127076149,-6.728410243988
